"","unitid","fips","year","level_of_study","race","sex","headcount"
"52214",135364,13,2016,99,99,99,1251
"52215",135391,12,2016,99,99,99,14490
"52216",135407,12,2016,99,99,99,1498
"52217",135522,12,2016,99,99,99,510
"52218",135559,12,2016,99,99,99,123
"52219",135610,12,2016,99,99,99,350
"52220",135647,12,2016,99,99,99,1615
"52221",135717,12,2016,99,99,99,88312
"52222",135726,12,2016,99,99,99,19031
"52223",135735,12,2016,99,99,99,3251
"52224",135771,12,2016,99,99,99,581
"52225",136109,12,2016,99,99,99,286
"52226",136145,12,2016,99,99,99,1773
"52227",136172,12,2016,99,99,99,19013
"52228",136215,12,2016,99,99,99,25507
"52229",136233,12,2016,99,99,99,8079
"52230",136303,12,2016,99,99,99,1781
"52231",136330,12,2016,99,99,99,4307
"52232",136358,12,2016,99,99,99,43291
"52233",136400,12,2016,99,99,99,15204
"52234",136473,12,2016,99,99,99,13602
"52235",136491,12,2016,99,99,99,1850
"52236",136516,12,2016,99,99,99,15549
"52237",136659,12,2016,99,99,99,661
"52238",136701,12,2016,99,99,99,151
"52239",136765,12,2016,99,99,99,540
"52240",136774,12,2016,99,99,99,1352
"52241",136783,12,2016,99,99,99,84
"52242",136826,12,2016,99,99,99,1223
"52243",136950,12,2016,99,99,99,3607
"52244",137023,12,2016,99,99,99,784
"52245",137032,12,2016,99,99,99,24180
"52246",137078,12,2016,99,99,99,40181
"52247",137087,12,2016,99,99,99,1703
"52248",137096,12,2016,99,99,99,20335
"52249",137120,12,2016,99,99,99,2238
"52250",137148,12,2016,99,99,99,613
"52251",137209,12,2016,99,99,99,24793
"52252",137245,12,2016,99,99,99,2750
"52253",137272,12,2016,99,99,99,87
"52254",137281,12,2016,99,99,99,9273
"52255",137315,12,2016,99,99,99,3626
"52256",137351,12,2016,99,99,99,50961
"52257",137476,12,2016,99,99,99,6257
"52258",137546,12,2016,99,99,99,4651
"52259",137564,12,2016,99,99,99,6988
"52260",137591,12,2016,99,99,99,715
"52261",137713,12,2016,99,99,99,215
"52262",137759,12,2016,99,99,99,16979
"52263",137777,12,2016,99,99,99,47
"52264",137801,12,2016,99,99,99,2671
"52265",137847,12,2016,99,99,99,9415
"52266",137856,12,2016,99,99,99,186
"52267",137865,12,2016,99,99,99,654
"52268",137953,12,2016,99,99,99,445
"52269",137962,12,2016,99,99,99,239
"52270",138132,12,2016,99,99,99,114
"52271",138187,12,2016,99,99,99,60729
"52272",138275,12,2016,99,99,99,1324
"52273",138284,12,2016,99,99,99,658
"52274",138293,12,2016,99,99,99,786
"52275",138309,12,2016,99,99,99,13169
"52276",138354,12,2016,99,99,99,16517
"52277",138372,12,2016,99,99,99,2129
"52278",138479,12,2016,99,99,99,1696
"52279",138488,12,2016,99,99,99,1781
"52280",138497,12,2016,99,99,99,457
"52281",138558,13,2016,99,99,99,4012
"52282",138600,13,2016,99,99,99,981
"52283",138655,13,2016,99,99,99,776
"52284",138664,13,2016,99,99,99,75
"52285",138682,13,2016,99,99,99,4798
"52286",138716,13,2016,99,99,99,9171
"52287",138761,13,2016,99,99,99,320
"52288",138789,13,2016,99,99,99,8388
"52289",138813,13,2016,99,99,99,2713
"52290",138822,13,2016,99,99,99,839
"52291",138840,13,2016,99,99,99,5903
"52292",138868,13,2016,99,99,99,2031
"52293",138901,13,2016,99,99,99,4068
"52294",138929,13,2016,99,99,99,544
"52295",138938,13,2016,99,99,99,505
"52296",138947,13,2016,99,99,99,4263
"52297",138956,13,2016,99,99,99,6284
"52298",139010,13,2016,99,99,99,3193
"52299",139144,13,2016,99,99,99,2339
"52300",139153,13,2016,99,99,99,655
"52301",139199,13,2016,99,99,99,3714
"52302",139205,13,2016,99,99,99,978
"52303",139214,13,2016,99,99,99,345
"52304",139250,13,2016,99,99,99,4372
"52305",139278,13,2016,99,99,99,9696
"52306",139287,13,2016,99,99,99,71
"52307",139311,13,2016,99,99,99,8590
"52308",139348,13,2016,99,99,99,266
"52309",139357,13,2016,99,99,99,4751
"52310",139366,13,2016,99,99,99,10295
"52311",139384,13,2016,99,99,99,7982
"52312",139393,13,2016,99,99,99,1080
"52313",139463,13,2016,99,99,99,6043
"52314",139506,13,2016,99,99,99,295
"52315",139579,13,2016,99,99,99,2125
"52316",139621,13,2016,99,99,99,3777
"52317",139630,13,2016,99,99,99,931
"52318",139658,13,2016,99,99,99,15653
"52319",139700,13,2016,99,99,99,7831
"52320",139719,13,2016,99,99,99,3044
"52321",139746,13,2016,99,99,99,73
"52322",139755,13,2016,99,99,99,31513
"52323",139764,13,2016,99,99,99,3646
"52324",139861,13,2016,99,99,99,7989
"52325",139931,13,2016,99,99,99,23596
"52326",139940,13,2016,99,99,99,38370
"52327",139959,13,2016,99,99,99,40462
"52328",139968,13,2016,99,99,99,4523
"52329",139986,13,2016,99,99,99,6558
"52330",139995,13,2016,99,99,99,242
"52331",140003,13,2016,99,99,99,532
"52332",140012,13,2016,99,99,99,11152
"52333",140146,13,2016,99,99,99,300
"52334",140234,13,2016,99,99,99,1193
"52335",140243,13,2016,99,99,99,5093
"52336",140252,13,2016,99,99,99,3061
"52337",140331,13,2016,99,99,99,14643
"52338",140340,13,2016,99,99,99,1334
"52339",140447,13,2016,99,99,99,9597
"52340",140553,13,2016,99,99,99,2219
"52341",140562,13,2016,99,99,99,482
"52342",140678,13,2016,99,99,99,3880
"52343",140696,13,2016,99,99,99,1589
"52344",140720,13,2016,99,99,99,590
"52345",140818,13,2016,99,99,99,3088
"52346",140827,13,2016,99,99,99,87
"52347",140872,13,2016,99,99,99,1728
"52348",140942,13,2016,99,99,99,6050
"52349",140951,13,2016,99,99,99,14111
"52350",140960,13,2016,99,99,99,5488
"52351",140988,13,2016,99,99,99,2205
"52352",141006,13,2016,99,99,99,2797
"52353",141015,13,2016,99,99,99,416
"52354",141060,13,2016,99,99,99,2166
"52355",141167,13,2016,99,99,99,1493
"52356",141185,13,2016,99,99,99,1534
"52357",141237,13,2016,99,99,99,2454
"52358",141255,13,2016,99,99,99,5890
"52359",141264,13,2016,99,99,99,13710
"52360",141325,13,2016,99,99,99,848
"52361",141334,13,2016,99,99,99,15672
"52362",141361,13,2016,99,99,99,1336
"52363",141486,15,2016,99,99,99,2918
"52364",141565,15,2016,99,99,99,4338
"52365",141574,15,2016,99,99,99,20993
"52366",141608,15,2016,99,99,99,160
"52367",141644,15,2016,99,99,99,5000
"52368",141680,15,2016,99,99,99,5460
"52369",141796,15,2016,99,99,99,10484
"52370",141802,15,2016,99,99,99,1765
"52371",141811,15,2016,99,99,99,10289
"52372",141839,15,2016,99,99,99,4307
"52373",141848,15,2016,99,99,99,75
"52374",141936,15,2016,99,99,99,47
"52375",141945,15,2016,99,99,99,107
"52376",141981,15,2016,99,99,99,3854
"52377",141990,15,2016,99,99,99,3755
"52378",142054,16,2016,99,99,99,647
"52379",142090,16,2016,99,99,99,153
"52380",142115,16,2016,99,99,99,30267
"52381",142179,16,2016,99,99,99,1008
"52382",142276,16,2016,99,99,99,16020
"52383",142285,16,2016,99,99,99,14032
"52384",142294,16,2016,99,99,99,1028
"52385",142328,16,2016,99,99,99,4883
"52386",142407,16,2016,99,99,99,76
"52387",142416,16,2016,99,99,99,19
"52388",142443,16,2016,99,99,99,7268
"52389",142461,16,2016,99,99,99,6074
"52390",142489,16,2016,99,99,99,46
"52391",142522,16,2016,99,99,99,69458
"52392",142559,16,2016,99,99,99,12103
"52393",142832,17,2016,99,99,99,1554
"52394",142887,17,2016,99,99,99,306
"52395",142957,17,2016,99,99,99,40
"52396",143048,17,2016,99,99,99,3911
"52397",143084,17,2016,99,99,99,2591
"52398",143118,17,2016,99,99,99,6782
"52399",143181,17,2016,99,99,99,110
"52400",143215,17,2016,99,99,99,17176
"52401",143233,18,2016,99,99,99,56
"52402",143279,17,2016,99,99,99,9209
"52403",143288,17,2016,99,99,99,623
"52404",143297,17,2016,99,99,99,282
"52405",143303,17,2016,99,99,99,17
"52406",143358,17,2016,99,99,99,6178
"52407",143376,17,2016,99,99,99,423
"52408",143464,17,2016,99,99,99,143
"52409",143473,17,2016,99,99,99,64
"52410",143482,17,2016,99,99,99,80
"52411",143491,17,2016,99,99,99,113
"52412",143516,17,2016,99,99,99,36
"52413",143543,17,2016,99,99,99,119
"52414",143552,17,2016,99,99,99,97
"52415",143613,17,2016,99,99,99,2966
"52416",143659,17,2016,99,99,99,370
"52417",143695,17,2016,99,99,99,21
"52418",143853,17,2016,99,99,99,3082
"52419",143978,17,2016,99,99,99,1444
"52420",144005,17,2016,99,99,99,4210
"52421",144014,17,2016,99,99,99,279
"52422",144050,17,2016,99,99,99,18141
"52423",144157,17,2016,99,99,99,5793
"52424",144166,17,2016,99,99,99,9858
"52425",144175,17,2016,99,99,99,5494
"52426",144184,17,2016,99,99,99,14740
"52427",144193,17,2016,99,99,99,12625
"52428",144209,17,2016,99,99,99,12669
"52429",144218,17,2016,99,99,99,16534
"52430",144281,17,2016,99,99,99,8892
"52431",144351,17,2016,99,99,99,6837
"52432",144467,17,2016,99,99,99,424
"52433",144485,17,2016,99,99,99,588
"52434",144564,17,2016,99,99,99,6473
"52435",144573,17,2016,99,99,99,110
"52436",144740,17,2016,99,99,99,27651
"52437",144795,17,2016,99,99,99,347
"52438",144865,17,2016,99,99,99,45144
"52439",144883,17,2016,99,99,99,624
"52440",144892,17,2016,99,99,99,8590
"52441",144944,17,2016,99,99,99,15211
"52442",144962,17,2016,99,99,99,3764
"52443",144971,17,2016,99,99,99,714
"52444",145099,17,2016,99,99,99,365
"52445",145239,17,2016,99,99,99,668
"52446",145275,17,2016,99,99,99,397
"52447",145309,17,2016,99,99,99,54
"52448",145336,17,2016,99,99,99,7128
"52449",145354,17,2016,99,99,99,39
"52450",145372,17,2016,99,99,99,1846
"52451",145406,17,2016,99,99,99,382
"52452",145424,17,2016,99,99,99,87
"52453",145433,17,2016,99,99,99,117
"52454",145460,17,2016,99,99,99,56
"52455",145497,17,2016,99,99,99,450
"52456",145521,17,2016,99,99,99,4053
"52457",145558,17,2016,99,99,99,2193
"52458",145600,17,2016,99,99,99,31879
"52459",145619,17,2016,99,99,99,7855
"52460",145628,17,2016,99,99,99,645
"52461",145637,17,2016,99,99,99,50885
"52462",145646,17,2016,99,99,99,1791
"52463",145682,17,2016,99,99,99,13461
"52464",145691,17,2016,99,99,99,990
"52465",145707,17,2016,99,99,99,2154
"52466",145725,17,2016,99,99,99,8518
"52467",145770,17,2016,99,99,99,795
"52468",145813,17,2016,99,99,99,23330
"52469",145831,17,2016,99,99,99,5119
"52470",145886,17,2016,99,99,99,100
"52471",146205,17,2016,99,99,99,18969
"52472",146241,17,2016,99,99,99,1150
"52473",146278,17,2016,99,99,99,2925
"52474",146296,17,2016,99,99,99,22351
"52475",146339,17,2016,99,99,99,1557
"52476",146348,17,2016,99,99,99,6820
"52477",146366,17,2016,99,99,99,6539
"52478",146393,17,2016,99,99,99,1650
"52479",146418,17,2016,99,99,99,5405
"52480",146427,17,2016,99,99,99,1376
"52481",146454,17,2016,99,99,99,61
"52482",146472,17,2016,99,99,99,24345
"52483",146481,17,2016,99,99,99,1696
"52484",146490,17,2016,99,99,99,603
"52485",146506,17,2016,99,99,99,20207
"52486",146533,17,2016,99,99,99,336
"52487",146603,17,2016,99,99,99,10145
"52488",146612,17,2016,99,99,99,8101
"52489",146667,17,2016,99,99,99,878
"52490",146676,17,2016,99,99,99,1241
"52491",146685,17,2016,99,99,99,11353
"52492",146700,17,2016,99,99,99,1026
"52493",146719,17,2016,99,99,99,18856
"52494",146728,17,2016,99,99,99,213
"52495",146755,17,2016,99,99,99,291
"52496",146807,17,2016,99,99,99,71
"52497",146816,17,2016,99,99,99,386
"52498",146825,17,2016,99,99,99,554
"52499",146977,17,2016,99,99,99,243
"52500",147004,17,2016,99,99,99,10205
"52501",147013,17,2016,99,99,99,3438
"52502",147031,17,2016,99,99,99,115
"52503",147129,17,2016,99,99,99,766
"52504",147165,17,2016,99,99,99,598
"52505",147244,17,2016,99,99,99,2258
"52506",147341,17,2016,99,99,99,1205
"52507",147369,17,2016,99,99,99,4235
"52508",147378,17,2016,99,99,99,25027
"52509",147396,17,2016,99,99,99,97
"52510",147411,17,2016,99,99,99,6647
"52511",147439,17,2016,99,99,99,107
"52512",147536,17,2016,99,99,99,6934
"52513",147590,17,2016,99,99,99,866
"52514",147642,17,2016,99,99,99,78
"52515",147660,17,2016,99,99,99,3179
"52516",147679,17,2016,99,99,99,3474
"52517",147697,17,2016,99,99,99,223
"52518",147703,17,2016,99,99,99,21615
"52519",147749,17,2016,99,99,99,437
"52520",147767,17,2016,99,99,99,25233
"52521",147776,17,2016,99,99,99,11873
"52522",147800,17,2016,99,99,99,18527
"52523",147819,17,2016,99,99,99,76
"52524",147828,17,2016,99,99,99,6267
"52525",147916,17,2016,99,99,99,12686
"52526",148007,17,2016,99,99,99,9000
"52527",148016,17,2016,99,99,99,501
"52528",148098,17,2016,99,99,99,62
"52529",148131,17,2016,99,99,99,1634
"52530",148140,17,2016,99,99,99,174
"52531",148177,17,2016,99,99,99,1392
"52532",148256,17,2016,99,99,99,5773
"52533",148292,17,2016,99,99,99,4852
"52534",148335,17,2016,99,99,99,3210
"52535",148380,17,2016,99,99,99,11568
"52536",148399,17,2016,99,99,99,1179
"52537",148405,17,2016,99,99,99,1973
"52538",148487,17,2016,99,99,99,5533
"52539",148496,17,2016,99,99,99,4031
"52540",148511,17,2016,99,99,99,3025
"52541",148575,17,2016,99,99,99,738
"52542",148584,17,2016,99,99,99,6435
"52543",148593,17,2016,99,99,99,145
"52544",148627,17,2016,99,99,99,4359
"52545",148654,17,2016,99,99,99,6590
"52546",148672,17,2016,99,99,99,3086
"52547",148821,17,2016,99,99,99,4640
"52548",148876,17,2016,99,99,99,1996
"52549",148885,17,2016,99,99,99,254
"52550",148937,17,2016,99,99,99,4147
"52551",148955,17,2016,99,99,99,95
"52552",148982,17,2016,99,99,99,159
"52553",148991,17,2016,99,99,99,2499
"52554",149028,17,2016,99,99,99,379
"52555",149204,17,2016,99,99,99,66
"52556",149222,17,2016,99,99,99,17873
"52557",149231,17,2016,99,99,99,16432
"52558",149310,17,2016,99,99,99,436
"52559",149329,17,2016,99,99,99,82
"52560",149365,17,2016,99,99,99,9610
"52561",149499,17,2016,99,99,99,24
"52562",149505,17,2016,99,99,99,1588
"52563",149514,17,2016,99,99,99,2881
"52564",149532,17,2016,99,99,99,18537
"52565",149550,17,2016,99,99,99,264
"52566",149639,17,2016,99,99,99,1347
"52567",149727,17,2016,99,99,99,18016
"52568",149763,17,2016,99,99,99,914
"52569",149772,17,2016,99,99,99,11951
"52570",149781,17,2016,99,99,99,3215
"52571",149842,17,2016,99,99,99,25158
"52572",150048,18,2016,99,99,99,653
"52573",150066,18,2016,99,99,99,2419
"52574",150136,18,2016,99,99,99,26419
"52575",150145,18,2016,99,99,99,1895
"52576",150163,18,2016,99,99,99,5163
"52577",150172,18,2016,99,99,99,1157
"52578",150215,18,2016,99,99,99,195
"52579",150251,18,2016,99,99,99,241
"52580",150288,18,2016,99,99,99,385
"52581",150303,18,2016,99,99,99,374
"52582",150400,18,2016,99,99,99,2253
"52583",150428,18,2016,99,99,99,69
"52584",150437,18,2016,99,99,99,67
"52585",150455,18,2016,99,99,99,1166
"52586",150534,18,2016,99,99,99,2770
"52587",150604,18,2016,99,99,99,1052
"52588",150668,18,2016,99,99,99,996
"52589",150677,18,2016,99,99,99,2600
"52590",150695,18,2016,99,99,99,88
"52591",150756,18,2016,99,99,99,1103
"52592",150765,18,2016,99,99,99,90
"52593",150774,18,2016,99,99,99,640
"52594",150853,18,2016,99,99,99,182
"52595",150941,18,2016,99,99,99,1483
"52596",150987,18,2016,99,99,99,164851
"52597",151102,18,2016,99,99,99,14002
"52598",151111,18,2016,99,99,99,34984
"52599",151166,18,2016,99,99,99,4419
"52600",151263,18,2016,99,99,99,6811
"52601",151290,18,2016,99,99,99,10223
"52602",151306,18,2016,99,99,99,12240
"52603",151324,18,2016,99,99,99,16638
"52604",151333,18,2016,99,99,99,4928
"52605",151342,18,2016,99,99,99,8425
"52606",151351,18,2016,99,99,99,53254
"52607",151360,18,2016,99,99,99,7013
"52608",151379,18,2016,99,99,99,7159
"52609",151388,18,2016,99,99,99,6420
"52610",151458,18,2016,99,99,99,349
"52611",151467,18,2016,99,99,99,397
"52612",151564,18,2016,99,99,99,63
"52613",151607,18,2016,99,99,99,218
"52614",151616,18,2016,99,99,99,246
"52615",151652,18,2016,99,99,99,367
"52616",151661,18,2016,99,99,99,1312
"52617",151777,18,2016,99,99,99,1648
"52618",151786,18,2016,99,99,99,4042
"52619",151801,18,2016,99,99,99,3160
"52620",151810,18,2016,99,99,99,491
"52621",151865,18,2016,99,99,99,112
"52622",151944,18,2016,99,99,99,160
"52623",151962,18,2016,99,99,99,119
"52624",152044,26,2016,99,99,99,105
"52625",152080,18,2016,99,99,99,12899
"52626",152099,18,2016,99,99,99,2350
"52627",152150,18,2016,99,99,99,46
"52628",152275,18,2016,99,99,99,305
"52629",152309,18,2016,99,99,99,121
"52630",152318,18,2016,99,99,99,2352
"52631",152327,18,2016,99,99,99,27
"52632",152336,18,2016,99,99,99,2802
"52633",152381,18,2016,99,99,99,1060
"52634",152390,18,2016,99,99,99,1767
"52635",152415,18,2016,99,99,99,501
"52636",152451,18,2016,99,99,99,243
"52637",152497,18,2016,99,99,99,209
"52638",152530,18,2016,99,99,99,2874
"52639",152567,18,2016,99,99,99,4093
"52640",152600,18,2016,99,99,99,4853
"52641",152628,18,2016,99,99,99,42
"52642",152637,18,2016,99,99,99,22420
"52643",152673,18,2016,99,99,99,848
"52644",152798,19,2016,99,99,99,848
"52645",152992,19,2016,99,99,99,1486
"52646",153001,19,2016,99,99,99,2878
"52647",153074,19,2016,99,99,99,295
"52648",153083,19,2016,99,99,99,212
"52649",153108,19,2016,99,99,99,1433
"52650",153126,19,2016,99,99,99,1149
"52651",153144,19,2016,99,99,99,1476
"52652",153162,19,2016,99,99,99,1006
"52653",153171,19,2016,99,99,99,24
"52654",153214,19,2016,99,99,99,35488
"52655",153241,19,2016,99,99,99,66
"52656",153250,19,2016,99,99,99,1703
"52657",153269,19,2016,99,99,99,5886
"52658",153278,19,2016,99,99,99,2518
"52659",153296,19,2016,99,99,99,1049
"52660",153302,19,2016,99,99,99,284
"52661",153311,19,2016,99,99,99,13139
"52662",153320,19,2016,99,99,99,354
"52663",153339,19,2016,99,99,99,27
"52664",153366,19,2016,99,99,99,2961
"52665",153375,19,2016,99,99,99,2187
"52666",153384,19,2016,99,99,99,1765
"52667",153409,19,2016,99,99,99,305
"52668",153418,19,2016,99,99,99,787
"52669",153427,19,2016,99,99,99,288
"52670",153445,19,2016,99,99,99,8023
"52671",153463,19,2016,99,99,99,36
"52672",153472,19,2016,99,99,99,5649
"52673",153524,19,2016,99,99,99,8466
"52674",153533,19,2016,99,99,99,3044
"52675",153542,19,2016,99,99,99,18
"52676",153588,19,2016,99,99,99,47
"52677",153597,19,2016,99,99,99,158
"52678",153603,19,2016,99,99,99,39729
"52679",153621,19,2016,99,99,99,571
"52680",153630,19,2016,99,99,99,9625
"52681",153658,19,2016,99,99,99,35671
"52682",153737,19,2016,99,99,99,20125
"52683",153746,19,2016,99,99,99,61
"52684",153764,19,2016,99,99,99,133
"52685",153773,19,2016,99,99,99,91
"52686",153782,19,2016,99,99,99,68
"52687",153825,19,2016,99,99,99,1697
"52688",153834,19,2016,99,99,99,2214
"52689",153861,19,2016,99,99,99,2253
"52690",153922,19,2016,99,99,99,2548
"52691",153977,19,2016,99,99,99,968
"52692",154004,19,2016,99,99,99,3887
"52693",154013,19,2016,99,99,99,2235
"52694",154022,6,2016,99,99,99,92383
"52695",154059,19,2016,99,99,99,3980
"52696",154095,19,2016,99,99,99,14460
"52697",154101,19,2016,99,99,99,1401
"52698",154110,19,2016,99,99,99,6159
"52699",154129,19,2016,99,99,99,2756
"52700",154156,19,2016,99,99,99,1744
"52701",154165,19,2016,99,99,99,58
"52702",154174,19,2016,99,99,99,2662
"52703",154208,19,2016,99,99,99,194
"52704",154235,19,2016,99,99,99,3556
"52705",154262,19,2016,99,99,99,331
"52706",154332,19,2016,99,99,99,127
"52707",154341,19,2016,99,99,99,79
"52708",154350,19,2016,99,99,99,1777
"52709",154378,19,2016,99,99,99,4144
"52710",154396,19,2016,99,99,99,2231
"52711",154448,19,2016,99,99,99,221
"52712",154457,19,2016,99,99,99,44
"52713",154466,19,2016,99,99,99,70
"52714",154493,19,2016,99,99,99,9722
"52715",154518,19,2016,99,99,99,3759
"52716",154527,19,2016,99,99,99,1523
"52717",154536,19,2016,99,99,99,119
"52718",154545,19,2016,99,99,99,44
"52719",154572,19,2016,99,99,99,7778
"52720",154590,19,2016,99,99,99,1832
"52721",154642,20,2016,99,99,99,4061
"52722",154688,20,2016,99,99,99,3741
"52723",154697,20,2016,99,99,99,14736
"52724",154712,20,2016,99,99,99,2380
"52725",154721,20,2016,99,99,99,760
"52726",154749,20,2016,99,99,99,507
"52727",154767,20,2016,99,99,99,208
"52728",154776,20,2016,99,99,99,185
"52729",154794,20,2016,99,99,99,122
"52730",154800,20,2016,99,99,99,12885
"52731",154855,20,2016,99,99,99,1230
"52732",154907,20,2016,99,99,99,3089
"52733",154925,20,2016,99,99,99,2413
"52734",154934,20,2016,99,99,99,2239
"52735",154952,20,2016,99,99,99,4427
"52736",154998,20,2016,99,99,99,2564
"52737",155007,20,2016,99,99,99,844
"52738",155025,20,2016,99,99,99,7160
"52739",155052,20,2016,99,99,99,1433
"52740",155061,20,2016,99,99,99,17429
"52741",155070,20,2016,99,99,99,325
"52742",155089,20,2016,99,99,99,2419
"52743",155098,20,2016,99,99,99,2539
"52744",155104,20,2016,99,99,99,3262
"52745",155140,20,2016,99,99,99,934
"52746",155159,20,2016,99,99,99,93
"52747",155177,20,2016,99,99,99,464
"52748",155186,20,2016,99,99,99,5294
"52749",155195,20,2016,99,99,99,8962
"52750",155201,20,2016,99,99,99,1489
"52751",155210,20,2016,99,99,99,29640
"52752",155283,29,2016,99,99,99,932
"52753",155292,20,2016,99,99,99,8340
"52754",155308,20,2016,99,99,99,157
"52755",155317,20,2016,99,99,99,31201
"52756",155335,20,2016,99,99,99,4907
"52757",155353,20,2016,99,99,99,80
"52758",155399,20,2016,99,99,99,26239
"52759",155414,20,2016,99,99,99,871
"52760",155423,20,2016,99,99,99,2074
"52761",155450,20,2016,99,99,99,3236
"52762",155487,20,2016,99,99,99,1260
"52763",155496,20,2016,99,99,99,317
"52764",155511,20,2016,99,99,99,740
"52765",155520,20,2016,99,99,99,4209
"52766",155566,20,2016,99,99,99,3035
"52767",155593,20,2016,99,99,99,1276
"52768",155618,20,2016,99,99,99,905
"52769",155627,20,2016,99,99,99,754
"52770",155636,20,2016,99,99,99,692
"52771",155681,20,2016,99,99,99,8480
"52772",155715,20,2016,99,99,99,1641
"52773",155812,20,2016,99,99,99,2027
"52774",155830,20,2016,99,99,99,870
"52775",155858,20,2016,99,99,99,2592
"52776",155900,20,2016,99,99,99,2704
